title,attributes,rating,reviewCount,category,address,city,plusCode,website,phoneNumber,tuesday,wednesday,thursday,friday,saturday,sunday,monday,imgUrl,placeUrl,latitude,longitude
Alameda Landing,"Open-air retail center offering an everyday mix of 30+ stores, restaurants & services.",4.4,2258,Shopping mall,"2600 – 2700 5th St, Alameda, CA 94501, United States",Alameda,"QPP9+FR Alameda, California, USA",https://catellus.com/alamedalandingtransportation/,+1 510-770-9798,8AM–10PM,8AM–10PM,8AM–10PM,8AM–10PM,8AM–10PM,8AM–10PM,8AM–10PM,https://lh5.googleusercontent.com/p/AF1QipPmZkRRO9-RhorCPW9CtAJ4AOYrsv7O5ch6CbR5=w426-h240-k-no,https://www.google.com/maps/place/Alameda+Landing/data=!4m7!3m6!1s0x808f80c40979ef2d:0x7199e70348cb380b!8m2!3d37.7861801!4d-122.2804712!16s%2Fg%2F11b80hc2ds!19sChIJLe95CcSAj4ARCzjLSAPnmXE,37.7861875,-122.2804375
Marina Square Center,"Upbeat, time-tested outlet center with brand-name retailers & restaurants, plus seating & restrooms.",4.3,2615,Shopping mall,"1201 Marina Blvd, San Leandro, CA 94577, United States",San Leandro,"PR6P+6J San Leandro, California, USA",https://www.marinasquarecenter.com/,+1 209-472-3600,10AM–9PM,10AM–9PM,10AM–9PM,10AM–9PM,11AM–9PM,12–6PM,10AM–9PM,https://lh5.googleusercontent.com/p/AF1QipNd1ao2MLebfmz3-zo8iG86XdV8QS4Y2SEbQGBg=w408-h267-k-no,https://www.google.com/maps/place/Marina+Square+Center/data=!4m7!3m6!1s0x808f8fee06a08fb5:0x8ea9488c6be46113!8m2!3d37.7105921!4d-122.1634591!16s%2Fg%2F11b674q4mc!19sChIJtY-gBu6Pj4ARE2Hka4xIqY4,37.7105625,-122.1634375
East Bay Bridge,"Renovated 32-acre retail park with household-name department stores & parking, open since 1994.",4.2,3506,Shopping mall,"3838 Hollis St, Emeryville, CA 94608, United States",Emeryville,"RPJ9+7V Emeryville, California, USA",https://properties.federalrealty.com/property/east-bay-bridge/3313967,+1 877-265-7417,9AM–9PM,9AM–9PM,9AM–9PM,9AM–9PM,9AM–9PM,9AM–9PM,9AM–9PM,https://lh5.googleusercontent.com/p/AF1QipN0i_KAmj878yriZEuIt8AvitOqG4aNbJHhSM3u=w408-h306-k-no,https://www.google.com/maps/place/East+Bay+Bridge/data=!4m7!3m6!1s0x80857e143ab12ca9:0xf96d9c9b3bd3b55c!8m2!3d37.8307459!4d-122.2802872!16s%2Fg%2F1td0n7js!19sChIJqSyxOhR-hYARXLXTO5ucbfk,37.8306875,-122.2803125
Bay Street Emeryville,"Walkable bayside complex with architectural & landscaping features, shopping, restaurants & movies.",4.3,4416,Shopping mall,"5616 Bay St, Emeryville, CA 94608, United States",Emeryville,"RPM5+X4 Emeryville, California, USA",https://baystreetemeryville.com/,+1 510-655-4002,8:30AM–5PM,8:30AM–5PM,8:30AM–5PM,8:30AM–5PM,Closed,Closed,8:30AM–5PM,https://lh5.googleusercontent.com/p/AF1QipNr4hDiheCWMkoUnJs9ZNU1TCoWp0yoobL4tTOU=w408-h272-k-no,https://www.google.com/maps/place/Bay+Street+Emeryville/data=!4m7!3m6!1s0x80857f162b7773bb:0x717aa09c017b07d!8m2!3d37.8348774!4d-122.2921544!16s%2Fm%2F05p255_!19sChIJu3N3KxZ_hYARfbAXwAmqFwc,37.8349375,-122.2921875
The Fruitvale Village,,4.3,435,Shopping mall,"3340 E 12th St, Oakland, CA 94601, United States",Oakland,"QQGG+67 Oakland, California, USA",https://unitycouncil.org/property/fruitvale-village/,+1 510-535-7178,8:30AM–5PM,8:30AM–5PM,8:30AM–5PM,8:30AM–5PM,8:30AM–5PM,8:30AM–5PM,8:30AM–5PM,https://lh5.googleusercontent.com/p/AF1QipNAO7BUrmMxG2EJOHpibBFr6bpYutfAPlRnT_Lw=w408-h271-k-no,https://www.google.com/maps/place/The+Fruitvale+Village/data=!4m7!3m6!1s0x808f86f49bc413c9:0x5d28471b9b58fa06!8m2!3d37.7756096!4d-122.2242974!16s%2Fg%2F11c56rhkf8!19sChIJyRPEm_SGj4ARBvpYmxtHKF0,37.7755625,-122.2243125
Bayfair Center,"Shopping mall with big-box, department & specialty stores, a food court & a multiplex theater.",3.9,4634,Shopping mall,"15555 E 14th St, San Leandro, CA 94578, United States",San Leandro,"PV2F+6Q San Leandro, California, USA",,+1 510-357-6000,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,Closed,Closed,8AM–5PM,https://lh5.googleusercontent.com/p/AF1QipOpmS7fjJ17vjPWadRZJmkZ0JsauXumIhNIsNRd=w408-h306-k-no,https://www.google.com/maps/place/Bayfair+Center/data=!4m7!3m6!1s0x808f91461591e1b3:0xf6773b4ef9082bd4!8m2!3d37.7005866!4d-122.1255678!16s%2Fg%2F1261r3_n2!19sChIJs-GRFUaRj4AR1CsI-U47d_Y,37.7005625,-122.1255625
Powell Street Plaza,"This outdoor shopping center features a variety of stores, services & casual eateries.",4.2,3569,Shopping mall,"5701-5795 Christie Ave, Emeryville, CA 94608, United States",Emeryville,"RPP4+J7 Emeryville, California, USA",https://www.regencycenters.com/property/detail/539/PowellStreetPlaza,+1 925-279-1800,6AM–11PM,6AM–11PM,6AM–11PM,6AM–11PM,6AM–11PM,6AM–11PM,6AM–11PM,https://lh5.googleusercontent.com/p/AF1QipOQFe_RkNpW73npg1KO5GVHBFyo6wYWhmb1TkN1=w423-h240-k-no,https://www.google.com/maps/place/Powell+Street+Plaza/data=!4m7!3m6!1s0x80857e4488631c73:0x79bfcb48a63776e!8m2!3d37.8365128!4d-122.2942925!16s%2Fg%2F1v6wpk85!19sChIJcxxjiER-hYARbndjirT8mwc,37.8365625,-122.2943125
Bridgeside Shopping Center,Strip mall anchored by Nob Hill Foods that includes a few fast-food restaurants & retail shops.,4.2,890,Shopping mall,"2531 Blanding Ave, Alameda, CA 94501, United States",Alameda,"QQ98+GR Alameda, California, USA",,,5:30AM–12AM,5:30AM–12AM,5:30AM–12AM,5:30AM–12AM,5:30AM–12AM,5:30AM–12AM,5:30AM–12AM,https://lh5.googleusercontent.com/p/AF1QipOjqGe_eSq9MRRRPqxjeB8DKs7izszJ8a1bwiFS=w408-h306-k-no,https://www.google.com/maps/place/Bridgeside+Shopping+Center/data=!4m7!3m6!1s0x808f86924316703b:0xa882cdc09cc92120!8m2!3d37.7688743!4d-122.2329062!16s%2Fg%2F12llm3rmb!19sChIJO3AWQ5KGj4ARICHJnMDNgqg,37.7688125,-122.2329375
South Shore Center,Vast waterfront shopping complex housing a variety of national retailers & chain eateries.,4.4,3887,Shopping mall,"523 Mulberry St, Alameda, CA 94501, United States",Alameda,"QP4X+Q3 Alameda, California, USA",chrome-error://chromewebdata/,+1 510-521-8100,10AM–9PM,10AM–9PM,10AM–9PM,10AM–9PM,10AM–9PM,11AM–6PM,10AM–9PM,https://lh5.googleusercontent.com/p/AF1QipPgkAMAOM2kVSQ--xMFBhg28m1feOu0cxnqE7L7=w408-h296-k-no,https://www.google.com/maps/place/South+Shore+Center/data=!4m7!3m6!1s0x808f86bad1789521:0x457e90b76ab1f2cf!8m2!3d37.7569634!4d-122.252287!16s%2Fg%2F1hd_vj3z2!19sChIJIZV40bqGj4ARz_KxareQfkU,37.7569375,-122.2523125
Webster Square Shopping Center,,4.2,396,Shopping mall,"730 Atlantic Ave, Alameda, CA 94501, United States",Alameda,"QPHF+RQ Alameda, California, USA",,,9AM–8PM,9AM–8PM,9AM–8PM,9AM–8PM,9AM–8PM,9AM–8PM,9AM–8PM,https://lh5.googleusercontent.com/p/AF1QipNPYYkKBcJX7FXEAv3j7Vuo1v5HeDGodJiBIi2R=w477-h240-k-no,https://www.google.com/maps/place/Webster+Square+Shopping+Center/data=!4m7!3m6!1s0x808f80d79699f9b9:0x6dbcce8d8d031276!8m2!3d37.7795306!4d-122.2755389!16s%2Fg%2F1tnblcfj!19sChIJufmZlteAj4ARdhIDjY3OvG0,37.7795625,-122.2755625
Plaza Monarca,,5,2,Shopping mall,"8912 International Blvd, Oakland, CA 94621, United States",Oakland,"QR2G+35 Oakland, California, USA",,,8AM–10PM,8AM–10PM,8AM–10PM,8AM–10PM,8AM–10PM,8AM–10PM,8AM–10PM,https://lh5.googleusercontent.com/p/AF1QipPZpQjaEm0KSyX3MYpR1K8TPuXMcgU6GvuQ_4Ju=w408-h306-k-no,https://www.google.com/maps/place/Plaza+Monarca/data=!4m7!3m6!1s0x808f8f9036a4043d:0x7e8a1e442c06b386!8m2!3d37.7502262!4d-122.1745517!16s%2Fg%2F11fqykj87q!19sChIJPQSkNpCPj4ARhrMGLEQein4,37.7501875,-122.1745625
Asian Resource Center,,4.7,13,Shopping mall,"310 8th St, Oakland, CA 94607, United States",Oakland,"QPXH+RW Oakland, California, USA",ebaldc.org,+1 510-287-5353,9AM–5PM,9AM–5PM,9AM–5PM,9AM–5PM,Closed,Closed,9AM–5PM,https://lh5.googleusercontent.com/p/AF1QipNZzARSNJK51qLbwZumezpRnYVnYe7LSY2HVn8W=w408-h306-k-no,https://www.google.com/maps/place/Asian+Resource+Center/data=!4m7!3m6!1s0x808f80b5ee528a1d:0x7c00ae24602d031c!8m2!3d37.799515!4d-122.2701632!16s%2Fg%2F11f4_6dq_5!19sChIJHYpS7rWAj4ARHAMtYCSuAHw,37.7995625,-122.2701875
Atlantic Plaza,,5,1,Shopping mall,"172 W Atlantic Ave, Oakland, CA 94611, United States",Oakland,"QPH5+VH Oakland, California, USA",,,7AM–6PM,7AM–6PM,7AM–6PM,7AM–6PM,Closed,Closed,7AM–6PM,https://lh5.googleusercontent.com/p/AF1QipPdocjAFJnlGEQpr-CRuyvh3FEaudb8k1zkIzAO=w426-h240-k-no,https://www.google.com/maps/place/Atlantic+Plaza/data=!4m7!3m6!1s0x808f80e716d7b8dd:0x53b60b52a8ad1418!8m2!3d37.7796682!4d-122.2910964!16s%2Fg%2F1tg8jzf6!19sChIJ3bjXFueAj4ARGBStqFILtlM,37.7796875,-122.2910625
Bay Area,,5,1,Shopping mall,"5604 Market St, Oakland, CA 94608, United States",Oakland,"RPRG+4C Oakland, California, USA",,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yv0pFij4rBBw4JuVqJ3kcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.28947&pitch=0&thumbfov=100,https://www.google.com/maps/place/Bay+Area/data=!4m7!3m6!1s0x80857fd01fae8b3f:0x66066e97f327fca7!8m2!3d37.8403071!4d-122.2739107!16s%2Fg%2F11h7tfs1_y!19sChIJP4uuH9B_hYARp_wn85duBmY,37.8403125,-122.2739375
The Spot,,,,Shopping mall,"Oakland, CA 94621, United States",Oakland,"PRV4+G9 Oakland, California, USA",,,Closed,Closed,Closed,Closed,Closed,9:29AM–6PM,Closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CKsDrKLDQr7mVommax2Stg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.5293&pitch=0&thumbfov=100,https://www.google.com/maps/place/The+Spot/data=!4m7!3m6!1s0x808f8594fb14500f:0x19f130dce322fa45!8m2!3d37.7438359!4d-122.1940135!16s%2Fg%2F11gdm6c3xz!19sChIJD1AU-5SFj4ARRfoi49ww8Rk,37.7438125,-122.1940625
Fourth Street Shops,"Cool district with trendy, upscale boutiques for clothing & home goods, plus coffee shops & diners.",4.5,160,Shopping mall,"1834 Fourth St, Berkeley, CA 94710, United States",Berkeley,"VM9X+PP Berkeley, California, USA",http://www.fourthstreet.com/,+1 510-644-3002,10AM–7PM,10AM–7PM,10AM–7PM,10AM–7PM,10AM–7PM,10AM–7PM,10AM–7PM,https://lh5.googleusercontent.com/p/AF1QipNctt-HrBWtqeRncAlL0fpt9osduuWydzvpT2HU=w408-h240-k-no-pi-10-ya74.74999-ro-0-fo100,https://www.google.com/maps/place/Fourth+Street+Shops/data=!4m7!3m6!1s0x80857edca226e34d:0xc6f0c053b64b1847!8m2!3d37.86935!4d-122.3006359!16s%2Fg%2F1tv3nxqg!19sChIJTeMmotx-hYARRxhLtlPA8MY,37.8693125,-122.3006875
Bio,,,,Shopping mall,"1327 International Blvd, Oakland, CA 94606, United States",Oakland,"QQQ3+P5 Oakland, California, USA",,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i7l8rHr_9ZKjtMTfH6KdKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.11548&pitch=0&thumbfov=100,https://www.google.com/maps/place/Bio/data=!4m7!3m6!1s0x808f87db10eb6037:0x1a0e5d3cb176f954!8m2!3d37.7892777!4d-122.2470875!16s%2Fg%2F11hg5qz0ct!19sChIJN2DrENuHj4ARVPl2sTxdDho,37.7893125,-122.2470625
Pelucas oakland,,,,Shopping mall,"2701 Telegraph Ave, Oakland, CA 94612, United States",Oakland,"RP8J+HP Oakland, California, USA",,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1KyROE5k-aMHLM-GYzqNBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.67886&pitch=0&thumbfov=100,https://www.google.com/maps/place/Pelucas+oakland/data=!4m7!3m6!1s0x808f81fe2e502113:0x2e19f9c38d0277fa!8m2!3d37.8164262!4d-122.2681455!16s%2Fg%2F11ghpsq9wt!19sChIJEyFQLv6Bj4AR-ncCjcP5GS4,37.8164375,-122.2681875
Plaza Del Sol,,,,Shopping mall,"4030B International Blvd, Oakland, CA 94601, United States",Oakland,"QQFM+C6 Oakland, California, USA",,,9AM–8PM,9AM–8PM,9AM–8PM,9AM–8PM,9AM–8PM,9AM–8PM,9AM–8PM,https://lh5.googleusercontent.com/p/AF1QipPLZeTKW-_nVPfB-GSU62p5-WiA5LRcPc4rQko-=w408-h283-k-no,https://www.google.com/maps/place/Plaza+Del+Sol/data=!4m7!3m6!1s0x808f87a3770e7091:0x9914861dd4d20a0e!8m2!3d37.7735359!4d-122.2169279!16s%2Fg%2F11qpgzt_lz!19sChIJkXAOd6OHj4ARDgrS1B2GFJk,37.7735625,-122.2169375
Centro Comercial,,,,Shopping mall,"1599-1401 45th Ave, Oakland, CA 94601, United States",Oakland,"QQCQ+X6 Oakland, California, USA",,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n9k9q1ZY_HIwdDSYDQd33g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.550514&pitch=0&thumbfov=100,https://www.google.com/maps/place/Centro+Comercial/data=!4m7!3m6!1s0x808f866436348d9b:0x3acf25be478e57f8!8m2!3d37.7724498!4d-122.2119531!16s%2Fg%2F11hbq8vsh4!19sChIJm400NmSGj4AR-FeOR74lzzo,37.7724375,-122.2119375
OAKLAND OUTLET,·  In-store shopping,5,2,Variety store,"3300 International Blvd, Oakland, CA 94601, United States",Oakland,"QQGG+W6 Oakland, California, USA",,,10AM–7PM,10AM–7PM,10AM–7PM,10AM–7PM,10AM–7PM,10AM–6PM,10AM–7PM,https://lh5.googleusercontent.com/p/AF1QipN5PeQ4uD_McFUYWp-dM4Z4VVWgKJzuOKDVIJX4=w408-h250-k-no,https://www.google.com/maps/place/OAKLAND+OUTLET/data=!4m7!3m6!1s0x808f872ddc70d473:0xa320c6fb5bdf6e1f!8m2!3d37.7772749!4d-122.2243949!16s%2Fg%2F11m_xt5tks!19sChIJc9Rw3C2Hj4ARH27fW_vGIKM,37.7773125,-122.2244375
Treadzs and cultures,,,,Shopping mall,"415 15th St, Oakland, CA 94612, United States",Oakland,"RP3J+X3 Oakland, California, USA",,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zjrCQQXFTLqKzWcCs4lEKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.71655&pitch=0&thumbfov=100,https://www.google.com/maps/place/Treadzs+and+cultures/data=!4m7!3m6!1s0x808f81617ce56035:0x62033292c67c7994!8m2!3d37.8049284!4d-122.2698556!16s%2Fg%2F11fr79tfjm!19sChIJNWDlfGGBj4ARlHl8xpIyA2I,37.8049375,-122.2698125
Pacific East Mall,"Shopping mall offering Pan-Asian dining options, groceries, clothing, beauty products & services.",4.1,1504,Shopping mall,"3288 Pierce St, Richmond, CA 94804, United States",Richmond,"VMXR+GX Richmond, California, USA",https://www.shoppacificeast.com/,+1 510-527-3000,8AM–8PM,8AM–8PM,8AM–8PM,8AM–8PM,8AM–8PM,8AM–8PM,8AM–8PM,https://lh5.googleusercontent.com/p/AF1QipOO5UbrSsUtebSwonj0plZUTZ2FY6nBx_3IWeV6=w408-h544-k-no,https://www.google.com/maps/place/Pacific+East+Mall/data=!4m7!3m6!1s0x80857921050ff81b:0x778d9121e0fa9016!8m2!3d37.8987711!4d-122.3075033!16s%2Fm%2F0g9ygvy!19sChIJG_gPBSF5hYARFpD64CGRjXc,37.8988125,-122.3075625
Southland Mall,"Large indoor mall with department & specialty stores, clothing, shoes, electronics & casual dining.",3.9,5269,Shopping mall,"One Southland Mall, Hayward, CA 94545, United States",Hayward,"MV2X+F4 Hayward, California, USA",https://www.southlandmall.com/en.html,+1 510-782-5050,11AM–7PM,11AM–7PM,11AM–7PM,11AM–8PM,11AM–8PM,11AM–6PM,11AM–7PM,https://lh5.googleusercontent.com/p/AF1QipMhsApDZh0P20p5wImWOweWuPwW7vtc-grVFQxj=w408-h541-k-no,https://www.google.com/maps/place/Southland+Mall/data=!4m7!3m6!1s0x808f9147001115b5:0x7131cf20478c7c5!8m2!3d37.6511869!4d-122.1021994!16s%2Fm%2F02rdlz6!19sChIJtRURAEeRj4ARxcd4BPIcEwc,37.6511875,-122.1021875
Rummage Sale Place,,2.5,2,Shopping mall,"Oakland, CA 94601, United States",Oakland,"QQC9+GW Oakland, California, USA",,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6uxMGAaNLUdo3wIlyByfMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.067245&pitch=0&thumbfov=100,https://www.google.com/maps/place/Rummage+Sale+Place/data=!4m7!3m6!1s0x808f868d6bf113b9:0x8c63079250ee69fc!8m2!3d37.7713363!4d-122.2301271!16s%2Fg%2F11c6tsg7jw!19sChIJuRPxa42Gj4AR_GnuUJIHY4w,37.7713125,-122.2301875
Castro Village Shopping Center,"Center offering a variety of shopping, restaurants & spa outposts, plus other services.",4.2,2385,Shopping mall,"Santa Maria Ave, Castro Valley, CA 94546, United States",Castro Valley,"MWWF+MJ Castro Valley, California, USA",castrovillage.com,+1 415-288-6888,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,https://lh5.googleusercontent.com/p/AF1QipN0wiieudick2iOUBr2sbXiCjeY4IBHlPLWDPZP=w408-h306-k-no,https://www.google.com/maps/place/Castro+Village+Shopping+Center/data=!4m7!3m6!1s0x808f922578137fd7:0x902246a2175270b1!8m2!3d37.6967019!4d-122.0759707!16s%2Fg%2F1tdw890p!19sChIJ138TeCWSj4ARsXBSF6JGIpA,37.6966875,-122.0759375
El Cerrito Plaza,"Sprawling, outdoor retail complex with familiar shops & restaurants, plus local services.",4.2,3737,Shopping mall,"2000-8000 El Cerrito Plaza, El Cerrito, CA 94530, United States",El Cerrito,"VPX2+W6 El Cerrito, California, USA",https://www.regencycenters.com/property/detail/176/ElCerritoPlaza,+1 925-279-1800,6AM–11PM,6AM–11PM,6AM–11PM,6AM–11PM,6AM–11PM,6AM–11PM,6AM–11PM,https://lh5.googleusercontent.com/p/AF1QipNyAsSucA1b4jo6__3Pa41xEewpiLg6EAR-3KXb=w408-h306-k-no,https://www.google.com/maps/place/El+Cerrito+Plaza/data=!4m7!3m6!1s0x80857923498a892d:0x1a0ea1f02ad4dd12!8m2!3d37.8997778!4d-122.2993757!16zL20vMDh0ZDM4!19sChIJLYmKSSN5hYAREt3UKvChDho,37.8998125,-122.2994375
Broadway Plaza,"High-end outdoor mall with department stores, chain & specialty shops, services & restaurants.",4.5,3749,Shopping mall,"1275 Broadway Plaza, Walnut Creek, CA 94596, United States",Walnut Creek,"VWWV+82 Walnut Creek, California, USA",https://www.broadwayplaza.com/?utm_source=google&utm_medium=onlinesearch&utm_content=gmp_website_button&utm_campaign=yext,+1 925-939-7601,10AM–8PM,10AM–8PM,10AM–8PM,10AM–8PM,10AM–8PM,11AM–6PM,10AM–8PM,https://lh5.googleusercontent.com/p/AF1QipODJrVB4xySIkfU0uR8JkQxDS-Qf4YhHQusP1v6=w426-h240-k-no,https://www.google.com/maps/place/Broadway+Plaza/data=!4m7!3m6!1s0x808561c2f8c91789:0x68a58e3e18c91674!8m2!3d37.8958235!4d-122.0574966!16s%2Fm%2F0139v2x9!19sChIJiRfJ-MJhhYARdBbJGD6OpWg,37.8958125,-122.0574375
Oakland City Center,,4.3,21,Business center,"500 12th St, Oakland, CA 94612, United States",Oakland,"RP3G+GP Oakland, California, USA",oaklandcitycenter.com,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNF85lLFDmM0Gyl_96T5bNeJHB76k18oX_UWicD=w408-h544-k-no,https://www.google.com/maps/place/Oakland+City+Center/data=!4m7!3m6!1s0x808f80b10918b21d:0x73e300857495ddc8!8m2!3d37.8038027!4d-122.2731402!16s%2Fg%2F11j1191xp2!19sChIJHbIYCbGAj4ARyN2VdIUA43M,37.8038125,-122.2731875
Palos Verdes Mall,"From manicures to footwear to shipping, this mall offers a variety of shopping, services & eateries.",4.3,448,Shopping mall,"1500 Palos Verdes Mall, Walnut Creek, CA 94597, United States",Walnut Creek,"WWF6+RP Walnut Creek, California, USA",https://www.palosverdescenter.com/,+1 650-349-0431,7:30AM–9PM,7:30AM–9PM,7:30AM–9PM,7:30AM–9PM,7:30AM–9PM,7:30AM–9PM,7:30AM–9PM,https://lh5.googleusercontent.com/p/AF1QipNsIqKNit8-R6P4s412naYC-0m-OAjExVHCKl6k=w408-h306-k-no,https://www.google.com/maps/place/Palos+Verdes+Mall/data=!4m7!3m6!1s0x808563d915138745:0x5e23207638d7fbc1!8m2!3d37.9245175!4d-122.088175!16s%2Fg%2F1wc31gjv!19sChIJRYcTFdljhYARwfvXOHYgI14,37.9245625,-122.0881875
Countrywood Shopping Center,"Shopping center offering casual dining options, groceries, a department store & more.",4.2,1095,Shopping mall,"718 Bancroft Rd, Walnut Creek, CA 94598, United States",Walnut Creek,"WXH5+CW Walnut Creek, California, USA",http://www.countrywoodshoppingcenter.com/,+1 925-939-8800,5AM–11PM,5AM–11PM,5AM–11PM,5AM–11PM,5AM–11PM,5AM–11PM,5AM–11PM,https://lh5.googleusercontent.com/p/AF1QipM3oFNJRD0IDNhqnRyNetIvTLBbEb747U_APiks=w408-h306-k-no,https://www.google.com/maps/place/Countrywood+Shopping+Center/data=!4m7!3m6!1s0x80856101b0853dc7:0xdd1cb7e99a9b2269!8m2!3d37.9286099!4d-122.0401621!16s%2Fg%2F1td3389t!19sChIJxz2FsAFhhYARaSKbmum3HN0,37.9285625,-122.0401875
Metro Plaza,,,,Shopping mall,"705 E 12th St, Oakland, CA 94606, United States",Oakland,"QPVW+7M Oakland, California, USA",,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPTyOt1YECK5hPk8rlmhdguQ2_2dufkNuHQ2NGP=w408-h278-k-no,https://www.google.com/maps/place/Metro+Plaza/data=!4m7!3m6!1s0x808f8725429dff59:0x3b93be0c1903a82e!8m2!3d37.7931528!4d-122.2532973!16s%2Fg%2F11q_4bx2zx!19sChIJWf-dQiWHj4ARLqgDGQy-kzs,37.7931875,-122.2533125
Downtown Pleasant Hill,,4.4,2914,Shopping mall,"60 Crescent Dr, Pleasant Hill, CA 94523, United States",Pleasant Hill,"WWWQ+F7 Pleasant Hill, California, USA",https://shopdowntownpleasanthill.com/,+1 925-246-9337,9AM–9PM,9AM–9PM,9AM–9PM,9AM–10PM,9AM–10PM,9AM–9PM,9AM–9PM,https://lh5.googleusercontent.com/p/AF1QipNZZIfvIa3S3yjakEx97GO1e6jqSgYya1Xl_PqT=w408-h306-k-no,https://www.google.com/maps/place/Downtown+Pleasant+Hill/data=!4m7!3m6!1s0x808561474e10cb09:0x234f982f810e836c!8m2!3d37.9461325!4d-122.0618261!16s%2Fg%2F1260t_pm2!19sChIJCcsQTkdhhYARbIMOgS-YTyM,37.9461875,-122.0618125
Starlight FashionJewelry,,4.2,9,Shopping mall,"1208 83rd Ave, Oakland, CA 94621, United States",Oakland,"QR39+8F Oakland, California, USA",,+1 510-395-1764,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPwvxm1nSQH3wV3NQmvBaNMWXEb_tmCFPnloWL1=w426-h240-k-no,https://www.google.com/maps/place/Starlight+FashionJewelry/data=!4m7!3m6!1s0x808f85f3ebbf083b:0x9a05368bedda0a7f!8m2!3d37.753259!4d-122.1813154!16s%2Fg%2F1tff7vlh!19sChIJOwi_6_OFj4ARfwra7Ys2BZo,37.7533125,-122.1813125
Sunvalley Shopping Center,"Large mall with 160-some department & specialty stores, services & casual dining options.",4.2,6681,Shopping mall,"1 Sun Valley Mall, Concord, CA 94520, United States",Concord,"XW8Q+VP Concord, California, USA",https://shopsunvalley.com/?utm_source=GoogleMyBusiness&utm_medium=Organic&utm_campaign=GMB,+1 925-825-0400,10AM–8PM,10AM–8PM,10AM–8PM,10AM–8PM,10AM–8PM,11AM–7PM,10AM–8PM,https://lh5.googleusercontent.com/p/AF1QipNMU-ev8HpC3zlh82X_LWvnMCXvCZF6fSEfnyE3=w408-h544-k-no,https://www.google.com/maps/place/Sunvalley+Shopping+Center/data=!4m7!3m6!1s0x808566c7f0b99951:0xe35333626d8a97b3!8m2!3d37.9671801!4d-122.0606765!16zL20vMGgzYzZs!19sChIJUZm58MdmhYARs5eKbWIzU-M,37.9671875,-122.0606875
Cellulair Profider Services,,,,Shopping mall,"Oakland, CA 94612, United States",Oakland,"RP3H+PH Oakland, California, USA",,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1Eiot5hvA02xjUNKbMvPdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.4486&pitch=0&thumbfov=100,https://www.google.com/maps/place/Cellulair+Profider+Services/data=!4m7!3m6!1s0x808f80b15f9064c3:0xe5d0b2228e2e1701!8m2!3d37.8043637!4d-122.2711137!16s%2Fg%2F11f5jnxwm0!19sChIJw2SQX7GAj4ARARcujiKy0OU,37.8043125,-122.2710625
Ridgemont Plaza,,4.6,16,Business center,"4400 Keller Ave, Oakland, CA 94605, United States",Oakland,"QVF3+2X Oakland, California, USA",,,,,,,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pzk0ljApdrnz7GBLVz771Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.64331&pitch=0&thumbfov=100,https://www.google.com/maps/place/Ridgemont+Plaza/data=!4m7!3m6!1s0x808f8f31265d0f15:0xa999b57da6a8faf!8m2!3d37.7725015!4d-122.1451103!16s%2Fg%2F11h_vb51qz!19sChIJFQ9dJjGPj4ARr49q2lebmQo,37.7725625,-122.1450625
The Antique Center,·  In-store shopping,5,10,Antique store,"6519 Telegraph Ave, Oakland, CA 94609, United States",Oakland,"VP2Q+HP Oakland, California, USA",theantiquecenter.com,+1 415-691-7168,11AM–5PM,11AM–5PM,11AM–5PM,11AM–5PM,11AM–5PM,1–5PM,11AM–5PM,https://lh5.googleusercontent.com/p/AF1QipP2uwyajHs1ReHYCZyXDP7-T-BJE6O9aWitQloW=w465-h240-k-no,https://www.google.com/maps/place/The+Antique+Center/data=!4m7!3m6!1s0x80857dd726a99897:0x4319046d83e88ba3!8m2!3d37.8514582!4d-122.2606629!16s%2Fg%2F12613ypd5!19sChIJl5ipJtd9hYARo4vog20EGUM,37.8514375,-122.2606875
